osm_id,osm_type,osm_class,osm_class_type,display_name
240126753,N,place,city,"Düsseldorf, Nordrhein-Westfalen, Deutschland"
240504014,N,place,city,"Francistown, Botswana"
2409551371,N,place,city,"Udaipur, Girwa Tehsil, Udaipur, Rajasthan, 313001, India"
241645781,N,place,town,"Huntly, Aberdeenshire, Alba / Scotland, AB54 8AE, United Kingdom"
243060007,N,place,suburb,"Nandanam, Zone 9 Teynampet, Chennai Corporation, Chennai, Tamil Nadu, 600035, India"
243382973,N,place,town,"Brigg, North Lincolnshire, Greater Lincolnshire, England, United Kingdom"
244082238,N,place,city,"武冈市, 邵阳市, 湖南省, 中国"
2443571734,N,amenity,vending_machine,"B 3, Ortenberg, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35039, Deutschland"
24487450,N,place,city,"Kiel, Schleswig-Holstein, Deutschland"
245581432,N,place,city,"Thiruvananthapuram, Kerala, 695001, India"
245589078,N,place,city,"Coimbatore, Coimbatore North, Coimbatore, Tamil Nadu, 641001, India"
245600130,N,place,city,"Puducherry, Puducherry Taluk, Puducherry, 605001, India"
245628312,N,place,town,"Sirsi, Shirasi Taluk, Uttara Kannada, Karnataka, 581401, India"
245640543,N,place,city,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India"
245647444,N,place,town,"Salur, Parvathipuram Manyam, Andhra Pradesh, 532591, India"
245688972,N,place,city,"Cuttack, Cuttack (M.Corp.) P.S, Cuttack, Odisha, 753001, India"
245691673,N,place,city,"Dhule, Dhule Taluka, Dhule, Maharashtra, 424001, India"
245694497,N,place,city,"Nandurbar, Nandurbar Taluka, Nandurbar, Maharashtra, 425412, India"
245702560,N,place,city,"Bilaspur, Bilaspur Tahsil, Bilaspur, Chhattisgarh, 495004, India"
245709027,N,place,city,"Indore, Juni Indore Tahsil, Indore, Madhya Pradesh, 452001, India"
245711197,N,place,city,"Ahmedabad, Gujarat, 380001, India"
245712627,N,place,city,"Bhopal, Huzur Tahsil, Bhopal, Madhya Pradesh, 462001, India"
245717374,N,place,city,"Agartala, Mohanpur, West Tripura, Tripura, 799001, India"
245773039,N,place,town,"Kangra, Himachal Pradesh, 176002, India"
247717281,N,place,city,"Bamenda, Communauté urbaine de Bamenda, Mezam, Northwest, Cameroun"
248192271,N,railway,halt,"Velbert-Neviges, Auf der Beek, Hardenberg, Neviges, Velbert, Kreis Mettmann, Nordrhein-Westfalen, 42553, Deutschland"
248783208,N,place,town,"داراب, شهر داراب, بخش مرکزی, شهرستان داراب, استان فارس, ایران"
2501933129,N,place,town,"Tura, Gambegre, West Garo Hills, Meghalaya, 794001, India"
250671327,N,place,village,"Dunning, Perth and Kinross, Alba / Scotland, PH2 0RT, United Kingdom"
2510123017,N,place,city,"Ranchi, Kanke, Ranchi, Jharkhand, 834001, India"
2510592,N,place,town,"Henley-on-Thames, South Oxfordshire, Oxfordshire, England, RG9 2AN, United Kingdom"
251321140,N,place,city,"چِچہ وطنى‎, تحصیل چیچہ وطنی, ضلع ساہیوال, ساہیوال ڈویژن, پنجاب, 57201, پاکستان"
251608378,N,place,city,"Calabar, Calabar Municipal, Cross River, 540281, Nigeria"
25181326,N,place,city,"Linz, Oberösterreich, 4010, Österreich"
2518173352,N,place,city,"Malang, Kota Malang, Jawa Timur, Jawa, Indonesia"
252592807,N,place,city,"Morogoro, Morogoro Municipal, Morogoro, Coastal Zone, 67104, Tanzania"
25293125,N,place,city,"Dortmund, Nordrhein-Westfalen, Deutschland"
253421090,N,place,city,"Windsor, Southwestern Ontario, Ontario, N9A 3A8, Canada"
253858753,N,place,village,"Bürgewald, Merzenich, Kreis Düren, Nordrhein-Westfalen, 52399, Deutschland"
2542830949,N,place,hamlet,"Aldclune, Perth and Kinross, Alba / Scotland, PH16 5LJ, United Kingdom"
25438345,N,place,town,"Gießen, Landkreis Gießen, Hessen, Deutschland"
25470100,N,place,city,"Gqeberha (Port Elizabeth), Nelson Mandela Bay Metropolitan Municipality, Eastern Cape, 6006, South Africa"
25503669,N,place,city,"Pretoria, City of Tshwane Metropolitan Municipality, Gauteng, 0142, South Africa"
25508576,N,place,city,"Växjö, Växjö kommun, Kronobergs län, 352 30, Sverige"
256555232,N,place,city,"Semarang, Kota Semarang, Jawa Tengah, Jawa, Indonesia"
25735371,N,place,city,"Uppsala, Uppsala kommun, Uppsala län, 753 20, Sverige"
25738881,N,place,city,"Würzburg, Bayern, 97070, Deutschland"
258013552,N,place,city,"صنعاء, مدينة صنعاء, مديرية التحرير, أمانة العاصمة, اليمن"
258495275,N,tourism,hotel,"Hotel Luise, 10, Sophienstraße, Siemens, Innenstadt, Erlangen, Bayern, 91052, Deutschland"
25929985,N,place,city,"Stockholm, Stockholms kommun, Stockholms län, 111 29, Sverige"
25930131,N,place,city,"Göteborg, Göteborgs Stad, Västra Götalands län, 411 10, Sverige"
259587417,N,place,town,"Ruacana, Omusati Region, 16006, Namibia"
25960293,N,place,city,"تهران, شهر تهران, بخش مرکزی شهرستان تهران, شهرستان تهران, استان تهران, 13179-47564, ایران"
259774388,N,amenity,library,"Stadtbücherei Würzburg, 9, Marktplatz, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
260624619,N,place,town,"Pitlochry, Perth and Kinross, Alba / Scotland, PH16 5BX, United Kingdom"
2606454014,N,shop,interior_decoration,"Schwarzweller, 3, Hofstraße, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
26153385,N,place,village,"Langensendelbach, Landkreis Forchheim, Bayern, Deutschland"
261650920,N,place,village,"Theilheim, Waigolshausen, Landkreis Schweinfurt, Bayern, 97523, Deutschland"
261833893,N,place,city,"Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa"
26202801,N,place,town,"Shrewsbury, Shropshire, England, United Kingdom"
262031206,N,place,city,"Handeni, Handeni Town, Tanga, Northern Zone, Tanzania"
262704688,N,place,suburb,"Clayville, Ekurhuleni Ward 89, City of Ekurhuleni Metropolitan Municipality, Gauteng, 1666, South Africa"
262706785,N,place,town,"Graskop, Thaba Chweu Local Municipality, Ehlanzeni, Mpumalanga, South Africa"
262719247,N,place,town,"Benoni, City of Ekurhuleni Metropolitan Municipality, Gauteng, 1500, South Africa"
262720064,N,place,town,"Empangeni, uMhlathuze Local Municipality, King Cetswayo District Municipality, KwaZulu-Natal, 3380, South Africa"
262721892,N,place,town,"Parow, City of Cape Town, Western Cape, 7501, South Africa"
262722292,N,place,town,"oThongathi, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4400, South Africa"
262722333,N,place,city,"Mthatha, King Sabata Dalindyebo Local Municipality, O.R. Tambo District Municipality, Eastern Cape, 7142, South Africa"
26292942,N,place,city,"Târgu Mureș, Zona Metropolitană Târgu Mureș, Mureș, România"
263734904,N,place,city,"اٹک, تحصیل اٹک, ضلع اٹک, راولپنڈی ڈویژن, پنجاب, 43600, پاکستان"
2638593202,N,place,house,"127, Henkestraße, Röthelheimpark, Erlangen, Bayern, 91052, Deutschland"
264893984,N,amenity,cinema,"Atelier am Bollwerk, 26, Hohe Straße, Neue Vorstadt, Stuttgart-Mitte, Stuttgart, Baden-Württemberg, 70176, Deutschland"
26490651,N,place,town,"Ελευσίνα, Δημοτική Ενότητα Ελευσίνος, Δήμος Ελευσίνας, Περιφερειακή Ενότητα Δυτικής Αττικής, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 192 00, Ελλάς"
26502249,N,place,town,"Mora, Mora kommun, Dalarnas län, 792 80, Sverige"
26544289,N,place,city,"Алматы, 050013, Қазақстан"
265958490,N,place,city,"Lisboa, Portugal"
2667308200,N,place,town,"ننكانہ صاحِب‬, تحصيل ننكانہ صاحب, ضلع ننكانہ صاحب, لاہور ڈویژن, پنجاب, 39100, پاکستان"
267458593,N,place,village,"Schwaig, Neustadt an der Donau, Landkreis Kelheim, Bayern, 93333, Deutschland"
267762522,N,place,city,"Derry/Londonderry, Derry and Strabane District, County Londonderry, Northern Ireland / Tuaisceart Éireann, BT48 6BU, United Kingdom"
2680466624,N,place,hamlet,"Pitkeathly Wells, Perth, Perth and Kinross, Alba / Scotland, PH2 9HA, United Kingdom"
26819236,N,place,city,"San Francisco, California, United States"
268396336,N,place,city,"Amsterdam, Noord-Holland, Nederland"
26880090,N,place,town,"Dunkeld, Perth and Kinross, Alba / Scotland, PH8 0AL, United Kingdom"
26880091,N,place,village,"Birnam, Perth and Kinross, Alba / Scotland, PH8 0DH, United Kingdom"
2689551456,N,place,city,"Eldoret, Kimumu ward, Moiben, Uasin Gishu, 30100, Kenya"
26938845,N,place,city,"Bloemfontein, Mangaung Metropolitan Municipality, Free State, 9310, South Africa"
2702635872,N,building,residential,"Waterberg, Kudu Street, Lephalale Ward 1, Lephalale Local Municipality, Waterberg District Municipality, Limpopo, 0557, South Africa"
27090054,N,place,city,"San Antonio, Bexar County, Texas, United States"
271315342,N,place,city,"Musanze, Majyaruguru, Rwanda"
271613766,N,place,city,"القاهرة, مصر"
27163131,N,place,village,"Sterpersdorf, Höchstadt an der Aisch, Landkreis Erlangen-Höchstadt, Bayern, 91315, Deutschland"
2718555130,N,place,village,"Asia, San Pietro in Casale, Unione Reno Galliera, Bologna, Emilia-Romagna, 40018, Italia"
273112125,N,place,village,"Bierde, Petershagen, Kreis Minden-Lübbecke, Nordrhein-Westfalen, Deutschland"
27318370,N,railway,station,"Griebnitzsee, Prof.-Dr.-Helmert-Straße, Babelsberg Süd, Potsdam, Teltow, Brandenburg, 14482, Deutschland"
27365505,N,place,town,"Wembley, Greater London, England, HA9 7BP, United Kingdom"
273817074,N,place,village,"Добрич, Димитровград, Хасково, България"
27485887,N,place,town,"Orpington, Greater London, England, BR6 0GE, United Kingdom"
27529290,N,place,town,"Isleworth, Greater London, England, TW7 7AL, United Kingdom"
27553734,N,place,suburb,"Camberwell, London Borough of Southwark, Greater London, England, SE5 7AA, United Kingdom"
27564994,N,place,city,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia"
27564996,N,place,city,"Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4057, South Africa"
27565002,N,place,city,"Ouagadougou, Kadiogo, Centre, Burkina Faso"
27565027,N,place,city,"Dar es-Salaam, Coastal Zone, Tanzania"
27565050,N,place,city,"Soweto, City of Johannesburg Metropolitan Municipality, Gauteng, 1852, South Africa"
27565056,N,place,city,"Freetown, Western Area Urban, Western Area, Sierra Leone"
27565076,N,place,city,"አዲስ አበባ / Addis Ababa, Arada, አዲስ አበባ Addis Ababa أديس أبابا, አዲስ አበባ أديس أبابا, 3578, ኢትዮጵያ إثيوبيا"
27565078,N,place,city,"Agadir ⴰⴳⴰⴷⵉⵔ أگادیر, Agadir ⴰⴳⴰⴷⵉⵔ أݣادير, Pachalik d'Agadir ⵍⴱⴰⵛⴰⵡⵉⵢⴰ ⵏ ⴰⴳⴰⴷⵉⵔ باشوية أكادير, Préfecture d'Agadir Ida-Outanane ⵍⵄⴰⵎⴰⵍⴰ ⵏ ⴰⴳⴰⴷⵉⵔ ⵉⴷⴰ ⵡⵜⴰⵏⴰⵏ عمالة أكادير إدا وتنان, Souss-Massa ⵙⵓⵙⵙ-ⵎⴰⵙⵙⴰ سوس-ماسة, Maroc ⵍⵎⵖⵔⵉⴱ المغرب"
27565080,N,place,city,"Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana"
27565089,N,place,city,"Ìlọrin, Ilorin East, Kwara, 240212, Nigeria"
27565105,N,place,city,"Nairobi, Kenya"
27565113,N,place,city,"Blantyre, Southern Region, Malawi"
27565124,N,place,city,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
27794797,N,place,town,"Reinheim, Landkreis Darmstadt-Dieburg, Hessen, Deutschland"
279645187,N,place,city,"چترال, تحصیل چترال, ضلع چترال زیریں, ضلع چترال, مالاکنڈ ڈویژن, خیبر پختونخوا, پاکستان"
279649847,N,place,city,"مردان, تحصیل مردان, ضلع مردان, مردان ڈویژن, خیبر پختونخوا, 23200, پاکستان"
281434423,N,place,city,"حاصل پور, تحصیل حاصل پور, ضلع بہاولپور, بہاولپور ڈویژن, پنجاب, 63000, پاکستان"
282335934,N,place,city,"Harare, Harare Province, Zimbabwe"
2824454497,N,place,town,"Plaridel, Bulacan, Central Luzon, 3004, Philippines"
284271111,N,place,village,"Hellmitzheim, Iphofen, Iphofen (VGem), Landkreis Kitzingen, Bayern, Deutschland"
287534172,N,place,city,"نابل, الحدائق, معتمدية نابل, ولاية نابل, 8000, تونس"
287687798,N,place,city,"Varanasi, Sadar, Varanasi, Uttar Pradesh, 221001, India"
288420150,N,place,town,"Ksar El Boukhari, Ksar El Boukhari ⵇⵚⴻⵔ ⵍⴱⵓⵅⴰⵔⵉ قصر البخاري, Daïra Ksar El Boukhari, Médéa, 26300, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
289346590,N,place,city,"بيروت, محافظة بيروت, 2034 1111, لبنان"
2897566195,N,amenity,social_centre,"Wissenschaftsetage im Bildungsforum, Am Kanal, Nikolaigärten, Historische Innenstadt, Potsdam, Brandenburg, 14467, Deutschland"
290039262,N,place,village,"Riegel, Bühl, Vereinbarte Verwaltungsgemeinschaft Bühl, Landkreis Rastatt, Baden-Württemberg, 77815, Deutschland"
290885849,N,place,town,"Gudalur, Nilgiris, Tamil Nadu, 643211, India"
29094633,N,place,town,"Broxburn, West Lothian, Alba / Scotland, EH52 5AG, United Kingdom"
29094634,N,place,town,"Bathgate, West Lothian, Alba / Scotland, EH48 1PA, United Kingdom"
29277817,N,place,city,"Perth, City of Perth, Western Australia, 6000, Australia"
292806332,N,place,city,"Auckland, Waitematā, Auckland, 1010, New Zealand / Aotearoa"
294001443,N,place,city,"Manchester, Greater Manchester, England, United Kingdom"
294918313,N,natural,peak,"Schwanberg, Rödelsee, Iphofen (VGem), Landkreis Kitzingen, Bayern, 97346, Deutschland"
29621185,N,place,town,"Crieff, Perth and Kinross, Alba / Scotland, PH7 3BS, United Kingdom"
29621529,N,place,hamlet,"Aberdalgie, Perth, Perth and Kinross, Alba / Scotland, PH2 0QD, United Kingdom"
29622162,N,place,village,"Glenfarg, Perth and Kinross, Alba / Scotland, PH2 9NZ, United Kingdom"
29732078,N,place,town,"Machynlleth, Powys, Cymru / Wales, SY20 8DT, United Kingdom"
29747501,N,place,village,"Zell, Hilpoltstein, Landkreis Roth, Bayern, 91180, Deutschland"
29780369,N,place,village,"Lymm, Warrington, England, United Kingdom"
297918705,N,shop,bakery,"Juliusspital-Bäckerei, 19, Juliuspromenade, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
297957507,N,place,village,"Ashtead, Mole Valley, Surrey, England, KT21 2FH, United Kingdom"
298296162,N,place,city,"መቐለ Mek'elē, Mekelle, ትግራይ تجراى, ኢትዮጵያ إثيوبيا"
298296173,N,place,city,"Gode, Shabelle, ሶማሌ ክልል Somali صومالى, ኢትዮጵያ إثيوبيا"
2993835452,N,place,hamlet,"Old Blair, Blair Atholl, Perth and Kinross, Alba / Scotland, PH18 5TX, United Kingdom"
299617915,N,place,city,"Alger ⴷⵣⴰⵢⴻⵔ الجزائر, Alger-Centre, Daïra Sidi M'Hamed, Alger, 16007, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
300016201,N,place,town,"Marburg, Greater Brisbane, Queensland, 4346, Australia"
30031183,N,place,suburb,"Karen, Karen ward, Langata, Nairobi, 00505, Kenya"
300464483,N,amenity,cafe,"Café Vetter, 4, Reitgasse, Oberstadt, Altstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
301351574,N,place,city,"Gitega, Burundi"
30211883,N,place,city,"Mbombela (Nelspruit), Mbombela, Ehlanzeni, Mpumalanga, 1201, South Africa"
30324159,N,place,city,"eMalahleni, Emalahleni Local Municipality, Nkangala, Mpumalanga, 1034, South Africa"
304577692,N,place,city,"Polokwane, Polokwane Local Municipality, Capricorn District Municipality, Limpopo, 0699, South Africa"
3050597953,N,amenity,pub,"Irish Pub Shamrock, 2, Karl-Bautz-Straße, Bürkle, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
305704484,N,place,state,"Cebu, Central Visayas, Philippines"
305704505,N,place,state,"Rizal, Calabarzon, Philippines"
305705721,N,place,village,"Forchheim, Freystadt, Landkreis Neumarkt in der Oberpfalz, Bayern, 92342, Deutschland"
30670040,N,place,city,"Gaborone, Botswana"
3068036763,N,amenity,arts_centre,"TTZ - Technologie- & Tagungszentrum Marburg, 3, Software-Center, Südviertel, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
30857325,N,place,village,"Arnstein, Weismain, Landkreis Lichtenfels, Bayern, 96260, Deutschland"
308822617,N,place,village,"Andorf, Dietenhofen, Landkreis Ansbach, Bayern, 90599, Deutschland"
30896995,N,place,town,"Frome, Somerset, England, BA11 1AH, United Kingdom"
30933440,N,place,city,"Tamale, Tamale Metropolitan District, Northern Region, NT-0148-3057, Ghana"
31203257,N,place,city,"Abuja, Municipal Area Council, Federal Capital Territory, 223140, Nigeria"
313203266,N,amenity,theatre,"Forum Niederberg, Bahnhofstraße, Nordstadt, Velbert-Mitte, Velbert, Kreis Mettmann, Nordrhein-Westfalen, 42551, Deutschland"
31417053,N,place,village,"Schaumburg, Rinteln, Landkreis Schaumburg, Niedersachsen, 31749, Deutschland"
31440660,N,place,town,"Friedberg, Friedberg (Hessen), Wetteraukreis, Hessen, Deutschland"
3147833520,N,place,village,"Ravet, Haveli, Pune, Maharashtra, 412110, India"
315137869,N,place,town,"Auroville, Vanur, Viluppuram, Tamil Nadu, 605101, India"
315358390,N,place,city,"الرياض, محافظة الرياض, منطقة الرياض, 11131, السعودية"
31593650,N,place,village,"Bielice, gmina Bielice, powiat pyrzycki, województwo zachodniopomorskie, 74-202, Polska"
316417066,N,place,county,"Bangalore Urban, Bengaluru Urban, Karnataka, 560080, India"
316440978,N,place,city,"اسلام آباد, زون 1, وفاقی دارالحکومت اسلام آباد, 44000, پاکستان"
317275078,N,place,suburb,"Bruck, Erlangen, Bayern, 91058, Deutschland"
